StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FL1,FL2,FL3,D1,D2,D3,D4,D5,D6,B1_1,B1_2,B1_3,B1_4,B1_5,C2,D1_1,D1_2,D1_3,D1_4,condition,Participant id,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Employment status
2026-02-26 09:48:24,2026-02-26 09:50:30,IP Address,174.211.160.34,100,125,True,2026-02-26 09:50:30,R_7CCY8Yt3XjB7SK6,,,,,27.9528,-81.727,anonymous,EN,More than $102,Don't know,True,28,Male,"$50,000–$74,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Moderately Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Agree,Somewhat Agree,B,69612fb4eba9d126c211f105,28,Male,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 09:50:51,2026-02-26 09:54:50,IP Address,149.154.29.83,100,238,True,2026-02-26 09:54:50,R_1jV6LrT7gzPsUaJ,,,,,41.2854,-96.1494,anonymous,EN,More than $102,Less than today,Don't know,35,Female,"$75,000–$99,999",High school diploma or GED,No investment experience,Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,63dd74130daeb04666667bf9,35,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 09:55:11,2026-02-26 09:58:00,IP Address,38.46.18.72,100,168,True,2026-02-26 09:58:01,R_1DSmWLZoOfv07wB,,,,,44.0991,-123.1371,anonymous,EN,More than $102,Less than today,False,27,Female,"$50,000–$74,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Moderately Agree,C,5eb5f6d5e38e9f4e6c8dde3f,27,Female,White,United States,United States,United States,Full-Time
2026-02-26 09:58:18,2026-02-26 10:02:00,IP Address,69.180.183.226,100,222,True,2026-02-26 10:02:01,R_39F35gLtcJ6f2fv,,,,,44.8962,-93.1036,anonymous,EN,More than $102,Less than today,False,59,Female,"$25,000–$49,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,B,6266db0dcf3e4f16fb9d7c56,59,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 10:04:14,2026-02-26 10:09:02,IP Address,45.22.45.106,100,288,True,2026-02-26 10:09:03,R_7gi2Uo5aIwhRIxK,,,,,42.2931,-83.2548,anonymous,EN,More than $102,Less than today,False,23,Female,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Agree,Strongly Agree,C,663a5db9ced6c4bf9bd77d3e,23,Female,White,United States,United States,DATA_EXPIRED,DATA_EXPIRED
2026-02-26 10:13:23,2026-02-26 10:15:53,IP Address,100.15.248.226,100,149,True,2026-02-26 10:15:54,R_57KaOFWA8mbkQPc,,,,,38.8672,-77.6488,anonymous,EN,More than $102,Less than today,False,41,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Strongly agree,Somewhat Agree,Neither Agree nor Disagree,Moderately Disagree,Strongly Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,B,66c341b2669f85413ddc629d,41,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 10:16:09,2026-02-26 10:19:24,IP Address,174.74.50.141,100,194,True,2026-02-26 10:19:24,R_7gSCl4YQbJZa5AB,,,,,41.2093,-96.0548,anonymous,EN,More than $102,Less than today,False,39,Female,"$25,000–$49,999",Graduate or professional degree,No investment experience,Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Moderately Disagree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,C,600db78b56935a5dd8c759b3,39,Female,White,United States,United States,United States,Full-Time
2026-02-26 10:21:46,2026-02-26 10:34:32,IP Address,67.52.44.230,100,766,True,2026-02-26 10:34:32,R_3QSOI5gA1UMeemy,,,,,43.0475,-87.8964,anonymous,EN,More than $102,Less than today,False,31,Male,"$150,000–199,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,B,5da6139c002c29001335b5a2,32,Male,White,United States,United States,Germany,DATA_EXPIRED
2026-02-26 10:34:52,2026-02-26 10:53:34,IP Address,73.246.89.57,100,1121,True,2026-02-26 10:53:34,R_7vt5o2yozPnojpD,,,,,42.176,-87.809,anonymous,EN,More than $102,Less than today,False,50,Female,"Under $25,000",Graduate or professional degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,C,66514573b9a70d7b816ef18f,50,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 10:53:56,2026-02-26 10:56:22,IP Address,216.229.86.2,100,145,True,2026-02-26 10:56:22,R_1nUUvhdPoVH2gfV,,,,,38.2081,-91.1604,anonymous,EN,More than $102,Less than today,False,35,Male,"$50,000–$74,999",Some college,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Moderately Disagree,Strongly Disagree,Moderately Disagree,WealthPath performed worse than the market,Strongly Disagree,Moderately Disagree,Moderately Disagree,Moderately Disagree,B,697d1be1b5caf52ad53e3efd,35,Male,White,United States,United States,United States,Full-Time
2026-02-26 10:57:01,2026-02-26 11:00:01,IP Address,152.97.31.11,100,180,True,2026-02-26 11:00:02,R_3phBMqqgs2UzVHg,,,,,35.2051,-85.913,anonymous,EN,More than $102,Less than today,Don't know,37,Female,"$150,000–199,999",Graduate or professional degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Disagree,Strongly Disagree,Somewhat Disagree,Moderately Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,667dc345297b040fa844727a,37,Female,White,United States,United States,United States,Full-Time
2026-02-26 11:01:48,2026-02-26 11:08:29,IP Address,45.134.93.215,100,401,True,2026-02-26 11:08:30,R_5VkZN8spFIKwu4f,,,,,37.751,-97.822,anonymous,EN,More than $102,Less than today,False,28,Male,"$75,000–$99,999",Graduate or professional degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,C,67e6e99634be5e57bbd2553f,28,Male,Black,United States,United States,United States,Part-Time
2026-02-26 11:11:10,2026-02-26 11:16:00,IP Address,69.206.173.48,100,290,True,2026-02-26 11:16:01,R_6Om2PDSW0sCUx3P,,,,,40.7428,-73.9712,anonymous,EN,More than $102,Less than today,False,54,Male,"$150,000–199,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account",Somewhat disagree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Moderately Agree,Somewhat Agree,B,6653691608992eba0cff2cbf,67,Male,White,United States,United States,DATA_EXPIRED,DATA_EXPIRED
2026-02-26 11:16:13,2026-02-26 11:18:46,IP Address,74.132.44.203,100,152,True,2026-02-26 11:18:46,R_7JN6LotMw4j0m2d,,,,,39.4347,-84.6208,anonymous,EN,More than $102,Less than today,False,45,Male,"$25,000–$49,999",High school diploma or GED,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Strongly Agree,Moderately Agree,Moderately Agree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,A,56e6a66af6ed900006a5867c,45,Male,White,United States,United States,United States,Part-Time
2026-02-26 11:19:02,2026-02-26 11:23:10,IP Address,73.182.226.175,100,248,True,2026-02-26 11:23:11,R_6sB8XKkdMxqhUzn,,,,,41.3908,-73.4483,anonymous,EN,More than $102,Less than today,False,27,Male,"$50,000–$74,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,B,6638e8aa3d1f38846080806a,27,Male,Mixed,Brazil,United States,United States,Full-Time
2026-02-26 11:23:32,2026-02-26 11:27:39,IP Address,69.132.207.223,100,247,True,2026-02-26 11:27:40,R_32AfgBMNV91BuQU,,,,,33.8341,-78.6586,anonymous,EN,More than $102,Less than today,False,35,Female,"Under $25,000",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Moderately Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Somewhat Agree,Strongly Agree,C,66706191120230e6a89ddd0e,35,Female,White,United States,United States,United States,Full-Time
2026-02-26 11:28:15,2026-02-26 11:34:11,IP Address,52.128.14.115,100,356,True,2026-02-26 11:34:12,R_6eiVh0rPbpNfTFf,,,,,34.0614,-118.3072,anonymous,EN,More than $102,Less than today,False,40,Male,"$50,000–$74,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Moderately Disagree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,C,693b4c0ff54bd868cfb08188,40,Male,White,United States,United States,DATA_EXPIRED,Part-Time
2026-02-26 11:34:37,2026-02-26 11:37:28,IP Address,73.206.112.50,100,171,True,2026-02-26 11:37:29,R_3GB6sldk1lNW7Sz,,,,,29.6515,-95.1909,anonymous,EN,More than $102,Less than today,False,37,Female,"$50,000–$74,999",High school diploma or GED,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Strongly Agree,Moderately Agree,B,5c8db07eb1f89a0016777fe0,37,Female,White,United States,United States,United States,Full-Time
2026-02-26 11:39:40,2026-02-26 11:41:57,IP Address,152.131.10.193,100,136,True,2026-02-26 11:41:58,R_6G1xgwSka5PnMad,,,,,34.0397,-117.173,anonymous,EN,More than $102,Less than today,False,35,Male,"$200,000 or more",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,C,695fcb3d66c5ed7369ae735f,35,Male,Asian,United States,United States,United States,Full-Time
2026-02-26 11:42:14,2026-02-26 11:46:29,IP Address,72.177.36.107,100,255,True,2026-02-26 11:46:30,R_7PhtGciqhn7wB21,,,,,30.5782,-98.2794,anonymous,EN,More than $102,Less than today,False,52,Female,"$100,000–149,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Agree,Strongly Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,A,691dd1373881596919bd9b6a,52,Female,White,United States,United States,United States,Full-Time
2026-02-26 11:46:47,2026-02-26 11:48:53,IP Address,70.189.47.239,100,126,True,2026-02-26 11:48:54,R_77IEwZfUAzaAEun,,,,,30.181,-92.0477,anonymous,EN,Don't know,Exactly the same,True,32,Male,"$50,000–$74,999",Bachelor's degree,No investment experience,Somewhat disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,B,6238b95932e705108020765a,32,Male,White,United States,United States,United States,Full-Time
2026-02-26 11:51:21,2026-02-26 11:54:21,IP Address,166.181.84.120,100,180,True,2026-02-26 11:54:22,R_5qvIRahHyJ75qZj,,,,,41.6015,-93.6127,anonymous,EN,More than $102,Less than today,False,40,Male,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Moderately Disagree,Somewhat Disagree,B,6998968d5b3205894f96e2ce,40,Male,White,United States,United States,United States,Full-Time
2026-02-26 11:54:42,2026-02-26 11:56:57,IP Address,35.146.246.96,100,134,True,2026-02-26 11:56:57,R_3Ii9aKXt7t41THC,,,,,33.0512,-97.0048,anonymous,EN,More than $102,Less than today,False,26,Female,"$50,000–$74,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Somewhat Agree,Moderately Agree,C,609f4c9fb80290b21c5e5265,26,Female,White,United States,United States,United States,Part-Time
2026-02-26 11:57:20,2026-02-26 11:59:59,IP Address,24.10.167.144,100,159,True,2026-02-26 12:00:00,R_5riacKeoRecG0z3,,,,,41.7759,-111.8068,anonymous,EN,More than $102,Less than today,False,34,Female,"$50,000–$74,999",High school diploma or GED,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,A,5dd8529f332b3480549fd43b,34,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 12:00:24,2026-02-26 12:09:05,IP Address,108.251.179.52,100,520,True,2026-02-26 12:09:05,R_5TZUGAsJYTzKYob,,,,,42.1124,-87.979,anonymous,EN,More than $102,Less than today,False,64,Male,"$75,000–$99,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Moderately Agree,Somewhat Agree,B,5ed559e5afbd830e2117ed55,64,Male,White,United States,United States,United States,Full-Time
2026-02-26 12:11:21,2026-02-26 12:14:27,IP Address,207.90.214.147,100,186,True,2026-02-26 12:14:28,R_3mldpt2dleAqbbL,,,,,37.751,-97.822,anonymous,EN,More than $102,Less than today,False,51,Female,"$75,000–$99,999",Graduate or professional degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Moderately Agree,Strongly Agree,WealthPath performed worse than the market,Moderately Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,C,698e6beaff0acc0423ede984,51,Female,Black,United States,United States,United States,Part-Time
2026-02-26 12:14:53,2026-02-26 12:16:59,IP Address,136.62.222.46,100,126,True,2026-02-26 12:17:00,R_64fqNzMKtiGEAaR,,,,,30.2095,-97.7972,anonymous,EN,More than $102,Exactly the same,False,50,Female,"$100,000–149,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,B,695c0d3e168ad62dac6a24be,50,Female,White,United States,United States,United States,Other
